terrain,roi,season,tile,patch,sar_path,optical_path,filename
barrenland,ROIs1970,fall,114,p792,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p792.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p792.png,ROIs1970_fall_s1_114_p792.png
barrenland,ROIs1970,fall,114,p793,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p793.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p793.png,ROIs1970_fall_s1_114_p793.png
barrenland,ROIs1970,fall,114,p794,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p794.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p794.png,ROIs1970_fall_s1_114_p794.png
barrenland,ROIs1970,fall,114,p795,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p795.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p795.png,ROIs1970_fall_s1_114_p795.png
barrenland,ROIs1970,fall,114,p796,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p796.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p796.png,ROIs1970_fall_s1_114_p796.png
barrenland,ROIs1970,fall,114,p797,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p797.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p797.png,ROIs1970_fall_s1_114_p797.png
barrenland,ROIs1970,fall,114,p798,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p798.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p798.png,ROIs1970_fall_s1_114_p798.png
barrenland,ROIs1970,fall,114,p799,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p799.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p799.png,ROIs1970_fall_s1_114_p799.png
barrenland,ROIs1970,fall,114,p8,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p8.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p8.png,ROIs1970_fall_s1_114_p8.png
barrenland,ROIs1970,fall,114,p80,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p80.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p80.png,ROIs1970_fall_s1_114_p80.png
barrenland,ROIs1970,fall,114,p800,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p800.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p800.png,ROIs1970_fall_s1_114_p800.png
barrenland,ROIs1970,fall,114,p801,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p801.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p801.png,ROIs1970_fall_s1_114_p801.png
barrenland,ROIs1970,fall,114,p802,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p802.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p802.png,ROIs1970_fall_s1_114_p802.png
barrenland,ROIs1970,fall,114,p803,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p803.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p803.png,ROIs1970_fall_s1_114_p803.png
barrenland,ROIs1970,fall,114,p804,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p804.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p804.png,ROIs1970_fall_s1_114_p804.png
barrenland,ROIs1970,fall,114,p805,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p805.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p805.png,ROIs1970_fall_s1_114_p805.png
barrenland,ROIs1970,fall,114,p806,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p806.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p806.png,ROIs1970_fall_s1_114_p806.png
barrenland,ROIs1970,fall,114,p807,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p807.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p807.png,ROIs1970_fall_s1_114_p807.png
barrenland,ROIs1970,fall,114,p808,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p808.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p808.png,ROIs1970_fall_s1_114_p808.png
barrenland,ROIs1970,fall,114,p809,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p809.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p809.png,ROIs1970_fall_s1_114_p809.png
barrenland,ROIs1970,fall,114,p81,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p81.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p81.png,ROIs1970_fall_s1_114_p81.png
barrenland,ROIs1970,fall,114,p810,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p810.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p810.png,ROIs1970_fall_s1_114_p810.png
barrenland,ROIs1970,fall,114,p811,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p811.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p811.png,ROIs1970_fall_s1_114_p811.png
barrenland,ROIs1970,fall,114,p812,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p812.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p812.png,ROIs1970_fall_s1_114_p812.png
barrenland,ROIs1970,fall,114,p813,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p813.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p813.png,ROIs1970_fall_s1_114_p813.png
barrenland,ROIs1970,fall,114,p814,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p814.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p814.png,ROIs1970_fall_s1_114_p814.png
barrenland,ROIs1970,fall,114,p815,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p815.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p815.png,ROIs1970_fall_s1_114_p815.png
barrenland,ROIs1970,fall,114,p816,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p816.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p816.png,ROIs1970_fall_s1_114_p816.png
barrenland,ROIs1970,fall,114,p817,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p817.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p817.png,ROIs1970_fall_s1_114_p817.png
barrenland,ROIs1970,fall,114,p818,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p818.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p818.png,ROIs1970_fall_s1_114_p818.png
barrenland,ROIs1970,fall,114,p819,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p819.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p819.png,ROIs1970_fall_s1_114_p819.png
barrenland,ROIs1970,fall,114,p82,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p82.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p82.png,ROIs1970_fall_s1_114_p82.png
barrenland,ROIs1970,fall,114,p820,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p820.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p820.png,ROIs1970_fall_s1_114_p820.png
barrenland,ROIs1970,fall,114,p821,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p821.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p821.png,ROIs1970_fall_s1_114_p821.png
barrenland,ROIs1970,fall,114,p822,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p822.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p822.png,ROIs1970_fall_s1_114_p822.png
barrenland,ROIs1970,fall,114,p823,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p823.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p823.png,ROIs1970_fall_s1_114_p823.png
barrenland,ROIs1970,fall,114,p824,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p824.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p824.png,ROIs1970_fall_s1_114_p824.png
barrenland,ROIs1970,fall,114,p825,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p825.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p825.png,ROIs1970_fall_s1_114_p825.png
barrenland,ROIs1970,fall,114,p826,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p826.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p826.png,ROIs1970_fall_s1_114_p826.png
barrenland,ROIs1970,fall,114,p827,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p827.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p827.png,ROIs1970_fall_s1_114_p827.png
barrenland,ROIs1970,fall,114,p828,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p828.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p828.png,ROIs1970_fall_s1_114_p828.png
barrenland,ROIs1970,fall,114,p829,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p829.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p829.png,ROIs1970_fall_s1_114_p829.png
barrenland,ROIs1970,fall,114,p83,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p83.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p83.png,ROIs1970_fall_s1_114_p83.png
barrenland,ROIs1970,fall,114,p830,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p830.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p830.png,ROIs1970_fall_s1_114_p830.png
barrenland,ROIs1970,fall,114,p831,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p831.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p831.png,ROIs1970_fall_s1_114_p831.png
barrenland,ROIs1970,fall,114,p832,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p832.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p832.png,ROIs1970_fall_s1_114_p832.png
barrenland,ROIs1970,fall,114,p833,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p833.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p833.png,ROIs1970_fall_s1_114_p833.png
barrenland,ROIs1970,fall,114,p834,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p834.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p834.png,ROIs1970_fall_s1_114_p834.png
barrenland,ROIs1970,fall,114,p835,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p835.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p835.png,ROIs1970_fall_s1_114_p835.png
barrenland,ROIs1970,fall,114,p836,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p836.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p836.png,ROIs1970_fall_s1_114_p836.png
barrenland,ROIs1970,fall,114,p837,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p837.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p837.png,ROIs1970_fall_s1_114_p837.png
barrenland,ROIs1970,fall,114,p838,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p838.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p838.png,ROIs1970_fall_s1_114_p838.png
barrenland,ROIs1970,fall,114,p839,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p839.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p839.png,ROIs1970_fall_s1_114_p839.png
barrenland,ROIs1970,fall,114,p84,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p84.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p84.png,ROIs1970_fall_s1_114_p84.png
barrenland,ROIs1970,fall,114,p840,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p840.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p840.png,ROIs1970_fall_s1_114_p840.png
barrenland,ROIs1970,fall,114,p841,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p841.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p841.png,ROIs1970_fall_s1_114_p841.png
barrenland,ROIs1970,fall,114,p842,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p842.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p842.png,ROIs1970_fall_s1_114_p842.png
barrenland,ROIs1970,fall,114,p843,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p843.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p843.png,ROIs1970_fall_s1_114_p843.png
barrenland,ROIs1970,fall,114,p844,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p844.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p844.png,ROIs1970_fall_s1_114_p844.png
barrenland,ROIs1970,fall,114,p845,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p845.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p845.png,ROIs1970_fall_s1_114_p845.png
barrenland,ROIs1970,fall,114,p846,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p846.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p846.png,ROIs1970_fall_s1_114_p846.png
barrenland,ROIs1970,fall,114,p847,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p847.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p847.png,ROIs1970_fall_s1_114_p847.png
barrenland,ROIs1970,fall,114,p848,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p848.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p848.png,ROIs1970_fall_s1_114_p848.png
barrenland,ROIs1970,fall,114,p849,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p849.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p849.png,ROIs1970_fall_s1_114_p849.png
barrenland,ROIs1970,fall,114,p85,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p85.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p85.png,ROIs1970_fall_s1_114_p85.png
barrenland,ROIs1970,fall,114,p850,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p850.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p850.png,ROIs1970_fall_s1_114_p850.png
barrenland,ROIs1970,fall,114,p851,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p851.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p851.png,ROIs1970_fall_s1_114_p851.png
barrenland,ROIs1970,fall,114,p852,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p852.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p852.png,ROIs1970_fall_s1_114_p852.png
barrenland,ROIs1970,fall,114,p853,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p853.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p853.png,ROIs1970_fall_s1_114_p853.png
barrenland,ROIs1970,fall,114,p854,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p854.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p854.png,ROIs1970_fall_s1_114_p854.png
barrenland,ROIs1970,fall,114,p855,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p855.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p855.png,ROIs1970_fall_s1_114_p855.png
barrenland,ROIs1970,fall,114,p856,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p856.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p856.png,ROIs1970_fall_s1_114_p856.png
barrenland,ROIs1970,fall,114,p857,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p857.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p857.png,ROIs1970_fall_s1_114_p857.png
barrenland,ROIs1970,fall,114,p858,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p858.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p858.png,ROIs1970_fall_s1_114_p858.png
barrenland,ROIs1970,fall,114,p859,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p859.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p859.png,ROIs1970_fall_s1_114_p859.png
barrenland,ROIs1970,fall,114,p86,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p86.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p86.png,ROIs1970_fall_s1_114_p86.png
barrenland,ROIs1970,fall,114,p860,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p860.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p860.png,ROIs1970_fall_s1_114_p860.png
barrenland,ROIs1970,fall,114,p861,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p861.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p861.png,ROIs1970_fall_s1_114_p861.png
barrenland,ROIs1970,fall,114,p862,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p862.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p862.png,ROIs1970_fall_s1_114_p862.png
barrenland,ROIs1970,fall,114,p863,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p863.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p863.png,ROIs1970_fall_s1_114_p863.png
barrenland,ROIs1970,fall,114,p864,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p864.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p864.png,ROIs1970_fall_s1_114_p864.png
barrenland,ROIs1970,fall,114,p865,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p865.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p865.png,ROIs1970_fall_s1_114_p865.png
barrenland,ROIs1970,fall,114,p866,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p866.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p866.png,ROIs1970_fall_s1_114_p866.png
barrenland,ROIs1970,fall,114,p867,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p867.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p867.png,ROIs1970_fall_s1_114_p867.png
barrenland,ROIs1970,fall,114,p868,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p868.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p868.png,ROIs1970_fall_s1_114_p868.png
barrenland,ROIs1970,fall,114,p869,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p869.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p869.png,ROIs1970_fall_s1_114_p869.png
barrenland,ROIs1970,fall,114,p87,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p87.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p87.png,ROIs1970_fall_s1_114_p87.png
barrenland,ROIs1970,fall,114,p870,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p870.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p870.png,ROIs1970_fall_s1_114_p870.png
barrenland,ROIs1970,fall,114,p871,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p871.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p871.png,ROIs1970_fall_s1_114_p871.png
barrenland,ROIs1970,fall,114,p872,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p872.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p872.png,ROIs1970_fall_s1_114_p872.png
barrenland,ROIs1970,fall,114,p873,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p873.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p873.png,ROIs1970_fall_s1_114_p873.png
barrenland,ROIs1970,fall,114,p874,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p874.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p874.png,ROIs1970_fall_s1_114_p874.png
barrenland,ROIs1970,fall,114,p875,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p875.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p875.png,ROIs1970_fall_s1_114_p875.png
barrenland,ROIs1970,fall,114,p876,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p876.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p876.png,ROIs1970_fall_s1_114_p876.png
barrenland,ROIs1970,fall,114,p877,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p877.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p877.png,ROIs1970_fall_s1_114_p877.png
barrenland,ROIs1970,fall,114,p878,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p878.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p878.png,ROIs1970_fall_s1_114_p878.png
barrenland,ROIs1970,fall,114,p879,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p879.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p879.png,ROIs1970_fall_s1_114_p879.png
barrenland,ROIs1970,fall,114,p88,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p88.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p88.png,ROIs1970_fall_s1_114_p88.png
barrenland,ROIs1970,fall,114,p880,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p880.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p880.png,ROIs1970_fall_s1_114_p880.png
barrenland,ROIs1970,fall,114,p881,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p881.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p881.png,ROIs1970_fall_s1_114_p881.png
barrenland,ROIs1970,fall,114,p882,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p882.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p882.png,ROIs1970_fall_s1_114_p882.png
barrenland,ROIs1970,fall,114,p883,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p883.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p883.png,ROIs1970_fall_s1_114_p883.png
barrenland,ROIs1970,fall,114,p884,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p884.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p884.png,ROIs1970_fall_s1_114_p884.png
barrenland,ROIs1970,fall,114,p885,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p885.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p885.png,ROIs1970_fall_s1_114_p885.png
barrenland,ROIs1970,fall,114,p886,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p886.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p886.png,ROIs1970_fall_s1_114_p886.png
barrenland,ROIs1970,fall,114,p887,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p887.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p887.png,ROIs1970_fall_s1_114_p887.png
barrenland,ROIs1970,fall,114,p888,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p888.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p888.png,ROIs1970_fall_s1_114_p888.png
barrenland,ROIs1970,fall,114,p889,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p889.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p889.png,ROIs1970_fall_s1_114_p889.png
barrenland,ROIs1970,fall,114,p89,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p89.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p89.png,ROIs1970_fall_s1_114_p89.png
barrenland,ROIs1970,fall,114,p890,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p890.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p890.png,ROIs1970_fall_s1_114_p890.png
barrenland,ROIs1970,fall,114,p891,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p891.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p891.png,ROIs1970_fall_s1_114_p891.png
barrenland,ROIs1970,fall,114,p892,datasets\sentinel12\v_2\barrenland\s1\ROIs1970_fall_s1_114_p892.png,datasets\sentinel12\v_2\barrenland\s2\ROIs1970_fall_s2_114_p892.png,ROIs1970_fall_s1_114_p892.png
